Loan_Amount_Term,Credit_History,Loan_Status,Loan_Status_NUM,Total_Income,LoanAmount_Log,Total_Income_Log,Loan_to_Income_Ratio,Gender_Male,Married_Yes,Dependents_1,Dependents_2,Dependents_3+,Education_Not Graduate,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban
360.0,1.0,1,1,4354.0,4.912654885736052,8.378850241794492,0.03123564538355535,True,False,False,True,False,False,False,False,False
360.0,1.0,0,0,8334.0,5.075173815233827,9.0280988119824,0.01919846412287017,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,6166.0,5.075173815233827,8.726805608446096,0.025948751216347713,True,True,False,False,False,False,True,True,False
180.0,1.0,1,1,7740.0,4.852030263919617,8.954156966583772,0.016537467700258397,True,True,False,False,True,False,False,False,True
360.0,1.0,1,1,5203.0,5.030437921392435,8.556990661290303,0.02940611185854315,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,5191.0,4.882801922586371,8.55468163582723,0.025428626468888462,False,False,True,False,False,True,False,True,False
360.0,0.0,0,0,4166.0,4.584967478670572,8.334711621820917,0.023523763802208355,True,False,False,False,False,False,False,True,False
360.0,1.0,1,1,6000.0,4.941642422609304,8.699514748210191,0.023333333333333334,True,False,False,False,False,False,False,False,False
180.0,0.0,0,0,4611.0,4.248495242049359,8.436200032206706,0.015181088700932552,True,True,False,False,True,True,False,False,True
360.0,1.0,1,1,16692.0,4.700480365792417,9.722684841711443,0.006589983225497244,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,3127.0,4.584967478670572,8.047829357457841,0.03133994243684042,False,True,False,True,False,True,False,True,False
360.0,1.0,0,0,6784.0,4.700480365792417,8.822322177471738,0.016214622641509434,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,5529.0,5.087596335232384,8.617762246337932,0.02930005425935974,True,True,True,False,False,False,True,True,False
180.0,0.0,0,0,4153.0,4.727387818712341,8.331586243630754,0.027209246327955693,True,True,True,False,False,True,False,False,False
360.0,1.0,1,1,4691.0,4.605170185988092,8.453401058328458,0.021317416329140908,True,True,False,False,True,False,False,True,False
360.0,1.0,1,1,2500.0,4.532599493153256,7.824046010856292,0.0372,False,False,False,False,False,False,True,False,True
360.0,1.0,1,1,10180.0,5.087596335232384,9.228180290104513,0.015913555992141455,True,False,False,True,False,False,False,False,False
360.0,1.0,1,1,17539.0,5.0106352940962555,9.772182251758139,0.008552369006214722,True,True,False,True,False,False,True,False,False
300.0,1.0,1,1,8450.0,5.438079308923196,9.041921720351219,0.027218934911242602,True,True,False,True,False,False,False,True,False
360.0,0.0,0,0,4745.0,4.882801922586371,8.464846711044029,0.027818756585879872,True,True,False,True,False,False,False,True,False
360.0,1.0,1,1,18917.0,4.454347296253507,9.847816267665664,0.004546175397790347,True,True,True,False,False,False,True,True,False
360.0,1.0,0,0,4550.0,4.852030263919617,8.422882511944996,0.028131868131868132,True,True,False,True,False,False,False,False,True
360.0,1.0,1,1,4350.0,5.0369526024136295,8.37793112408273,0.035402298850574714,False,False,False,False,False,True,False,False,False
360.0,1.0,1,1,3095.0,4.727387818712341,8.037543185118697,0.03651050080775444,True,True,False,False,True,True,False,False,False
360.0,1.0,1,1,5233.0,4.852030263919617,8.562740006372207,0.024460156697878845,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,10833.0,5.455321115357702,9.290352309945568,0.02160066463583495,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,8333.0,5.5053315359323625,9.027978814382207,0.029521180847233888,True,True,False,True,False,False,False,True,False
360.0,1.0,1,1,4394.0,4.875197323201151,8.387995252944556,0.029813381884387802,True,True,True,False,False,True,False,False,False
360.0,0.0,0,0,3547.0,4.382026634673881,8.173857454773621,0.02255427121511136,True,False,False,True,False,False,False,False,False
360.0,1.0,0,0,18333.0,6.214608098422191,9.816457993563025,0.02727322314951181,True,True,True,False,False,False,False,False,True
360.0,1.0,1,1,6666.0,5.075173815233827,8.804775258867686,0.024002400240024,True,True,False,True,False,False,True,True,False
360.0,1.0,0,0,2435.0,4.31748811353631,7.79770203551669,0.030800821355236138,True,False,False,False,False,False,False,False,True
360.0,1.0,1,1,5484.0,4.564348191467836,8.609590040682205,0.0175054704595186,True,False,False,False,False,True,False,True,False
360.0,1.0,1,1,6464.0,5.225746673713202,8.774003600200931,0.028774752475247526,True,True,True,False,False,True,False,False,True
360.0,1.0,1,1,3691.0,4.700480365792417,8.213652703029998,0.029802221620157138,True,False,False,False,False,True,False,False,False
360.0,1.0,1,1,17263.0,5.41610040220442,9.756320761816548,0.013033655795632277,False,False,False,False,False,True,True,True,False
360.0,0.0,0,0,5754.0,4.77912349311153,8.657650544111494,0.02068126520681265,True,True,False,False,False,False,False,False,False
84.0,1.0,1,1,4239.0,4.653960350157523,8.352082671352637,0.024769992922859165,False,True,True,False,False,False,False,True,False
360.0,1.0,1,1,4300.0,4.672828834461906,8.366370301681654,0.02488372093023256,True,True,False,False,False,True,False,False,False
12.0,1.0,1,1,7482.0,4.709530201312334,8.920255414908091,0.01483560545308741,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,2895.0,4.553876891600541,7.970740390007095,0.03281519861830743,True,True,True,False,False,False,True,True,False
360.0,0.0,0,0,10699.0,5.342334251964811,9.277905558138606,0.019534535937938125,True,False,False,False,False,False,False,False,False
480.0,1.0,1,1,4328.0,4.727387818712341,8.372860820526318,0.0261090573012939,False,False,False,False,False,False,False,False,False
360.0,1.0,1,1,3159.0,4.605170185988092,8.058010800802085,0.03165558721114277,False,False,False,False,False,False,False,True,False
360.0,1.0,1,1,10489.0,5.337538079701318,9.258082367961604,0.01983029840785585,True,True,False,True,False,False,False,True,False
360.0,1.0,0,0,9352.0,4.927253685157205,9.143345503151904,0.014756201881950384,True,True,True,False,False,True,False,False,False
300.0,1.0,1,1,5297.0,4.820281565605037,8.574895901544526,0.0234094770624882,True,True,False,False,False,True,False,True,False
360.0,1.0,1,1,7926.0,5.493061443340548,8.97790377375038,0.030658591975775928,True,True,False,True,False,False,False,False,False
360.0,1.0,1,1,27500.0,6.173786103901937,10.221941283654663,0.017454545454545455,True,True,False,False,False,False,False,False,True
360.0,1.0,0,0,3583.0,4.564348191467836,8.183955717304954,0.026793190064192018,True,False,False,False,False,False,False,False,True
360.0,1.0,1,1,5492.0,5.236441962829949,8.61104776688786,0.03423160961398398,True,True,False,False,False,False,True,False,True
360.0,1.0,1,1,13262.0,3.6888794541139363,9.492658081928813,0.003016136329362087,False,False,True,False,False,False,False,False,True
360.0,1.0,0,0,4885.0,4.605170185988092,8.493924564476883,0.02047082906857728,True,False,False,False,False,True,False,False,False
360.0,1.0,1,1,8069.0,5.521460917862246,8.995784837848506,0.030982773577890692,True,True,True,False,False,False,False,True,False
360.0,1.0,1,1,5318.0,4.997212273764115,8.578852571802965,0.027830011282437006,True,True,False,True,False,False,False,False,True
180.0,1.0,0,0,8796.0,4.248495242049359,9.082052351674651,0.007958162801273306,True,True,False,False,False,False,False,True,False
360.0,1.0,0,0,9481.0,5.739792912179234,9.15704507491796,0.03280244699926168,True,False,False,False,False,False,False,False,False
360.0,1.0,1,1,6894.0,5.0106352940962555,8.83840674707681,0.02175805047867711,True,True,False,False,True,False,False,False,False
480.0,1.0,1,1,3663.0,4.727387818712341,8.206037762778815,0.03084903084903085,False,True,False,True,False,False,False,True,False
360.0,0.0,0,0,4874.0,4.812184355372417,8.491670234185152,0.025235945835043086,True,True,False,False,False,True,False,True,False
360.0,1.0,0,0,6598.0,5.220355825078324,8.794521851788527,0.02803879963625341,True,False,False,False,False,False,False,True,False
360.0,1.0,0,0,3400.0,4.553876891600541,8.131530710604252,0.027941176470588237,False,False,False,False,False,True,False,False,False
360.0,1.0,1,1,3934.0,3.8066624897703196,8.277411998949004,0.011438739196746314,True,True,False,True,False,True,False,True,False
360.0,1.0,1,1,2500.0,4.007333185232471,7.824046010856292,0.022,True,False,False,False,False,False,False,True,False
360.0,1.0,1,1,7101.0,4.605170185988092,8.867990898182093,0.01408252358822701,True,True,False,False,True,False,True,False,False
360.0,1.0,1,1,15114.0,6.173786103901937,9.623376745580666,0.031758634378721715,True,True,False,True,False,False,True,False,False
360.0,1.0,0,0,6767.0,4.852030263919617,8.819813136232225,0.01891532436825772,True,False,False,False,False,False,False,True,False
360.0,1.0,1,1,17500.0,5.991464547107982,9.769956159911606,0.022857142857142857,True,True,False,True,False,False,True,False,False
360.0,1.0,1,1,3775.0,4.700480365792417,8.236155661683124,0.02913907284768212,True,True,False,False,False,False,False,True,False
360.0,0.0,1,1,6715.0,5.081404364984463,8.812099108957337,0.023976172747580043,True,True,True,False,False,True,False,True,False
360.0,1.0,1,1,3981.0,4.543294782270004,8.289288323000317,0.02361215774930922,True,False,True,False,False,True,False,True,False
360.0,1.0,1,1,6783.0,4.867534450455582,8.82217476094608,0.019165560961226596,True,False,False,False,False,True,False,True,False
360.0,1.0,1,1,6525.0,5.375278407684165,8.783396232190894,0.03310344827586207,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,4281.0,4.605170185988092,8.361941906144946,0.023359028264424198,True,True,False,False,True,False,False,False,True
360.0,0.0,0,0,3588.0,4.700480365792417,8.185350223178686,0.030657748049052396,True,False,False,True,False,False,False,False,False
360.0,1.0,0,0,11250.0,5.278114659230517,9.328123407632566,0.01742222222222222,True,False,True,False,False,False,False,True,False
360.0,1.0,1,1,18165.0,4.8283137373023015,9.807251944655302,0.006881365262868153,False,False,False,False,False,True,True,False,True
360.0,1.0,1,1,4592.0,4.836281906951478,8.432070937999402,0.027439024390243903,True,False,False,False,False,True,False,False,False
360.0,1.0,1,1,10039.0,5.780743515792329,9.214232786691527,0.03227413088953083,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,3617.0,4.672828834461906,8.193400231952097,0.029582526956040918,True,False,False,True,False,False,False,True,False
360.0,1.0,0,0,3453.0,4.189654742026425,8.146998697389993,0.019113814074717638,True,True,False,False,False,True,False,False,False
180.0,1.0,1,1,6417.0,5.056245805348308,8.766705997750515,0.02446626149290946,True,True,False,False,True,False,False,False,False
180.0,1.0,1,1,7453.0,4.941642422609304,8.916371914881694,0.018784382128002146,False,True,True,False,False,False,False,True,False
360.0,0.0,0,0,2138.0,4.59511985013459,7.6676260915849905,0.04630495790458372,False,False,False,False,False,False,False,True,False
360.0,1.0,1,1,3652.0,4.553876891600541,8.20303024171486,0.026013143483023003,False,False,True,False,False,False,False,True,False
360.0,1.0,1,1,4763.0,4.852030263919617,8.46863300080086,0.026873819021625025,True,True,True,False,False,True,False,False,True
360.0,1.0,1,1,3680.0,4.624972813284271,8.210668031162976,0.027717391304347826,False,True,False,False,False,True,False,True,False
360.0,1.0,1,1,4718.0,5.043425116919247,8.45914025996762,0.03285290377278508,True,True,False,False,False,False,False,False,False
36.0,1.0,0,0,3358.0,4.382026634673881,8.119100837637486,0.023823704586063133,True,False,False,False,False,True,False,True,False
360.0,1.0,1,1,4309.0,4.976733742420574,8.368461137615839,0.03365049895567417,True,False,False,False,False,False,False,False,False
360.0,0.0,0,0,5000.0,4.634728988229636,8.517193191416238,0.0206,False,False,False,False,False,False,False,True,False
360.0,1.0,1,1,4801.0,4.700480365792417,8.476579508530941,0.022911893355550928,True,True,False,False,False,False,False,False,False
360.0,0.0,0,0,6633.0,4.852030263919617,8.799812469525556,0.019297452133273028,True,True,False,True,False,False,True,False,False
360.0,1.0,1,1,4867.0,4.852030263919617,8.490233009833455,0.026299568522703924,True,True,True,False,False,True,False,False,False
360.0,1.0,1,1,6583.0,5.062595033026967,8.792245847467877,0.024001215251405136,True,True,True,False,False,False,False,False,True
360.0,0.0,0,0,4787.0,5.198497031265826,8.473659189392508,0.03781073741382912,True,True,False,False,False,True,False,False,True
180.0,0.0,0,0,7859.0,4.882801922586371,8.969414650866176,0.01679603002926581,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,6500.0,3.258096538021482,8.779557455883728,0.004,True,True,True,False,False,False,False,True,False
360.0,1.0,1,1,4292.0,4.430816798843313,8.36450810375059,0.0195712954333644,False,False,False,False,False,False,False,False,True
360.0,1.0,1,1,10139.0,5.560681631015528,9.22414465295258,0.025643554591182564,True,True,False,False,True,False,True,True,False
360.0,1.0,1,1,6556.0,5.087596335232384,8.78813593986372,0.02471018913971934,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,6486.0,5.204006687076795,8.777401286867264,0.028060437866173297,False,True,False,False,False,False,False,True,False
360.0,1.0,1,1,3917.0,4.68213122712422,8.27308133366583,0.027572121521572634,True,True,False,True,False,True,False,True,False
360.0,1.0,1,1,19484.0,6.396929655216146,9.877348894926433,0.03079449804968179,False,True,True,False,False,False,True,True,False
360.0,1.0,1,1,7977.0,5.351858133476067,8.984317679911129,0.02645104675943337,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,5800.0,4.882801922586371,8.66561319653451,0.022758620689655173,True,False,False,False,False,True,True,True,False
360.0,0.0,0,0,8799.0,5.552959584921617,9.08239335764556,0.029321513808387316,True,True,False,True,False,False,False,False,True
360.0,1.0,1,1,4467.0,4.787491742782046,8.404472321352118,0.026863666890530557,True,True,False,False,False,True,False,False,False
360.0,1.0,1,1,3333.0,4.248495242049359,8.11162807830774,0.021002100210021003,True,False,False,False,False,False,False,False,True
360.0,0.0,0,0,5900.0,4.812184355372417,8.68270762989381,0.020847457627118645,True,True,False,False,True,False,False,False,False
360.0,1.0,0,0,2378.0,2.1972245773362196,7.774015077250727,0.0037846930193439865,False,False,False,False,False,False,False,False,True
360.0,0.0,0,0,5230.0,4.6443908991413725,8.56216655705897,0.01988527724665392,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,5167.0,5.225746673713202,8.550047528287184,0.035997677569189084,True,True,True,False,False,False,False,False,True
360.0,0.0,0,0,6567.0,5.10594547390058,8.789812386190972,0.02512562814070352,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,16666.0,5.616771097666572,9.721125994942152,0.016500660026401055,True,True,False,True,False,False,False,False,True
480.0,1.0,0,0,7750.0,5.231108616854587,8.955448122347393,0.024129032258064516,True,True,False,True,False,True,False,True,False
360.0,1.0,0,0,6406.0,5.0106352940962555,8.764990330169104,0.023415547923821417,True,True,False,False,True,False,False,True,False
84.0,1.0,1,1,3620.0,4.68213122712422,8.194229304819817,0.02983425414364641,True,True,False,True,False,False,False,False,True
360.0,0.0,0,0,5297.0,4.912654885736052,8.574895901544526,0.02567491032659996,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,5968.0,4.700480365792417,8.694167141883597,0.018431635388739945,True,False,False,False,False,False,False,False,True
360.0,1.0,1,1,4014.0,4.672828834461906,8.297543529356284,0.02665670154459392,True,True,True,False,False,False,False,False,False
360.0,1.0,1,1,6099.0,5.081404364984463,8.715880102296456,0.026397770126250206,True,False,False,False,False,False,False,False,True
360.0,1.0,1,1,6540.0,5.3230099791384085,8.785692444451245,0.03134556574923547,True,True,False,True,False,False,False,True,False
360.0,1.0,0,0,35673.0,4.499809670330265,10.482149379105689,0.0025229164914641325,True,False,False,False,False,False,False,False,True
360.0,1.0,1,1,3166.0,3.58351893845611,8.060224240440958,0.011370814908401769,False,True,False,False,False,False,False,True,False
360.0,1.0,0,0,1880.0,4.110873864173311,7.539027055823995,0.032446808510638296,True,True,True,False,False,False,False,False,False
360.0,0.0,0,0,4704.0,4.983606621708336,8.456168489578463,0.031037414965986394,True,True,True,False,False,False,False,False,False
84.0,1.0,0,0,7283.0,5.147494476813453,8.893298144217916,0.02361664149388988,True,True,True,False,False,False,False,False,False
360.0,1.0,1,1,3819.0,4.6443908991413725,8.247743887225516,0.027232259753862266,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,2165.0,4.248495242049359,7.68017564043659,0.03233256351039261,False,False,False,False,False,True,False,True,False
360.0,1.0,1,1,4750.0,4.543294782270004,8.465899897028686,0.019789473684210527,True,False,False,False,False,False,False,True,False
360.0,0.0,0,0,2726.0,4.663439094112067,7.9105906122564775,0.03888481291269259,True,True,False,True,False,False,True,True,False
180.0,1.0,1,1,6416.0,4.02535169073515,8.766550149546351,0.008728179551122194,True,True,False,False,False,False,False,True,False
240.0,1.0,0,0,6000.0,5.3230099791384085,8.699514748210191,0.034166666666666665,True,True,False,True,False,False,True,True,False
360.0,1.0,1,1,9357.0,5.676753802268282,9.143880005275912,0.031206583306615368,True,False,False,False,True,False,True,True,False
180.0,1.0,1,1,7159.0,4.955827057601261,8.876125585396185,0.019835172510127112,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,16120.0,5.560681631015528,9.68781601606062,0.016129032258064516,True,True,False,False,False,False,True,False,True
360.0,1.0,1,1,3833.0,4.700480365792417,8.251403065380556,0.02869814766501435,True,False,False,False,False,True,False,False,False
360.0,1.0,0,0,7383.0,5.231108616854587,8.906935339059165,0.025328457266693756,True,True,False,True,False,True,True,False,False
360.0,0.0,0,0,2987.0,4.477336814478207,8.00202481821611,0.02946099765651155,True,False,False,False,False,False,False,True,False
360.0,1.0,1,1,9963.0,5.19295685089021,9.206633510044856,0.018066847335140017,True,True,False,False,False,False,True,False,False
360.0,1.0,1,1,5780.0,5.2574953720277815,8.662158961666423,0.03321799307958478,True,True,False,True,False,False,False,False,True
180.0,1.0,0,0,42083.0,5.857933154483459,10.647399137646048,0.00831689755958463,False,False,False,False,True,False,False,False,True
360.0,1.0,1,1,5686.0,5.043425116919247,8.645762292210945,0.027259936686598662,True,True,False,False,False,True,False,False,False
360.0,1.0,1,1,5703.0,4.852030263919617,8.648747631156539,0.02244432754690514,True,True,False,False,True,False,False,False,True
360.0,1.0,1,1,7977.0,5.147494476813453,8.984317679911129,0.021561990723329573,True,False,False,False,False,False,False,False,False
360.0,1.0,1,1,12000.0,6.206575926724928,9.392661928770137,0.04133333333333333,False,True,True,False,False,False,False,True,False
180.0,1.0,0,0,6200.0,4.852030263919617,8.732304571033183,0.02064516129032258,True,True,False,False,False,True,False,False,True
360.0,1.0,1,1,5900.0,5.153291594497779,8.68270762989381,0.029322033898305084,True,True,True,False,False,False,False,True,False
360.0,1.0,1,1,5398.0,5.056245805348308,8.59378379357795,0.029084846239347907,True,True,False,True,False,True,False,False,False
360.0,1.0,1,1,5182.0,4.68213122712422,8.552946361122055,0.020841373986877652,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,2900.0,4.2626798770413155,7.9724660159745655,0.024482758620689656,False,False,False,False,False,False,False,False,False
180.0,1.0,1,1,4106.0,3.6888794541139363,8.32020459757888,0.00974184120798831,True,True,False,False,True,False,False,False,False
360.0,1.0,1,1,8312.0,5.53338948872752,9.025455532779063,0.030437921077959576,True,True,True,False,False,False,False,False,True
360.0,1.0,1,1,7583.0,5.231108616854587,8.933664178700935,0.024660424634049848,True,True,False,True,False,False,False,False,True
360.0,0.0,0,0,4583.0,4.890349128221754,8.430109084509125,0.02902029238490072,False,False,False,False,False,False,True,True,False
